year,site_id,density,latitude,longitude
2004,a-k-19,0.82405303,32.91,-118.54
2004,a-k-20,0.72594697,32.8,-118.4
2004,a-k-21,2.819128788,34.0237,-120.3951667
2004,a-l-01,0.0525,34.400275,-119.7445917
2004,a-l-02,4.0975,34.47181667,-120.1426167
2004,a-l-03,2.533333333,34.46782143,-120.1192428
2004,a-l-04,1.01,34.45849992,-120.3334874
2004,a-l-05,16.54375,34.39167778,-119.54175
2004,a-l-06,5.1825,34.41371667,-119.8221
2004,a-l-07,1.535,34.40469558,-119.8644769
2004,a-l-08,9.625,34.39410555,-119.7296222
2004,a-l-09,7.8675,34.42210741,-119.9517074
2004,a-l-10,2.453846154,34.0588,-119.7575
2004,a-l-11,21.04333333,34.0445,-119.7155
2004,a-p-04,12.24266667,34.017667,-119.363683
2004,a-p-04,8.084722222,34.017667,-119.363683
2004,a-p-04,14.92592593,34.017667,-119.363683
2004,a-p-06,2.64375,34.009883,-119.388333
2004,a-p-06,24.67638889,34.009883,-119.388333
2004,a-p-06,85.81428571,34.009883,-119.388333
2004,a-p-07,21.89015152,34.016983,-119.432917
2004,a-p-07,24.8882716,34.016983,-119.432917
2004,a-p-07,20.98333333,34.016983,-119.432917
2004,a-p-14,3.036111111,34.4412874,-120.4167926
2004,a-p-14,3.9484375,34.4412874,-120.4167926
2004,a-p-19,1.868333333,34.48696,-120.5005234
2004,a-p-19,1.894871795,34.48696,-120.5005234
2004,a-p-24,4.274137931,34.7295008,-120.6317048
2004,a-p-24,2.967156863,34.7295008,-120.6317048
2004,a-p-25,4.388461538,34.8719167,-120.6325667
2004,a-p-25,7.120952381,34.8719167,-120.6325667
2004,a-p-33,18.74583333,34.044933,-119.6014
2004,a-p-33,26.5601626,34.044933,-119.6014
2004,a-p-34,4.848148148,34.051483,-119.909667
2004,a-p-34,7.005333333,34.051483,-119.909667
2004,a-p-35,3.29537037,33.946467,-119.823183
2004,a-p-35,5.329012346,33.946467,-119.823183
2004,a-p-36,20.1375,34.056583,-119.821167
2004,a-p-36,11.545,34.056583,-119.821167
2004,a-p-36,55.70625,34.056583,-119.821167
2004,a-p-38,37.44702381,34.072867,-119.870983
2004,a-p-38,26.56369048,34.072867,-119.870983
2004,a-p-38,26.34814815,34.072867,-119.870983
2004,a-p-39,10.26818182,34.03065,-119.69665
2004,a-p-39,11.05705128,34.03065,-119.69665
2004,a-p-39,42.53641975,34.03065,-119.69665
2004,a-p-42,35.36666667,34.048467,-119.546367
2004,a-p-42,11.53765432,34.048467,-119.546367
2004,a-p-44,5.857142857,33.983617,-119.6384
2004,a-p-44,3.858333333,33.983617,-119.6384
2004,a-p-44,11.3127451,33.983617,-119.6384
2004,a-p-45,6.983333333,33.988533,-119.546983
2004,a-p-45,2.701190476,33.988533,-119.546983
2004,a-p-47,1.202777778,34.015867,-120.3305
2004,a-p-47,5.763793103,34.015867,-120.3305
2004,a-p-48,5.289784946,34.051717,-120.346183
2004,a-p-48,64.78009259,34.051717,-120.346183
2004,a-p-50,18.42676768,34.052783,-120.337383
2004,a-p-50,14.17722222,34.052783,-120.337383
2004,a-p-52,16.43095238,34.025467,-120.4067
2004,a-p-52,4.002380952,34.025467,-120.4067
2005,a-k-01,1.120075758,34.02236667,-120.3874667
2005,a-k-02,3.480113636,34.06438333,-120.3566
2005,a-k-03,0.495265152,33.90146667,-120.1029667
2005,a-k-04,1.072727273,33.89753333,-120.10075
2005,a-k-05,1.974242424,34.03261667,-120.107
2005,a-k-06,1.124242424,33.94966667,-119.8275833
2005,a-k-07,0.928787879,34.05635,-119.75515
2005,a-k-08,7.436174242,34.0345,-119.7033333
2005,a-k-09,11.67272727,34.04798333,-119.5514
2005,a-k-10,1.092045455,33.98983333,-119.5630667
2005,a-k-11,4.053977273,34.00775,-119.4343833
2005,a-k-12,2.14280303,34.01586667,-119.3717333
2005,a-k-13,1.335416667,34.01666667,-119.3616667
2005,a-k-14,6.065530303,33.46611667,-119.0277833
2005,a-k-15,24.87594697,33.48753333,-119.0275833
2005,a-k-16,20.52272727,33.46441667,-119.0391667
2005,a-k-21,2.935606061,34.0237,-120.3951667
2005,a-k-22,0.843371212,33.92303333,-120.1873667
2005,a-k-23,2.893181818,33.90855,-120.1555
2005,a-k-24,0.641856061,33.90036667,-120.1356333
2005,a-k-25,0.634848485,33.89233333,-120.1195
2005,a-k-26,8.067992424,34.04493333,-119.6014
2005,a-k-27,8.660606061,34.05223333,-119.5825333
2005,a-k-28,10.42765152,34.05428333,-119.56685
2005,a-k-29,5.402462121,34.04415,-119.54245
2005,a-k-30,15.40435606,34.03836667,-119.5253
2005,a-k-31,2.492613636,34.01641667,-119.4320167
2005,a-k-32,24.07935606,34.0045,-119.3857833
2005,a-k-33,1.903219697,34.0126,-119.3891833
2005,a-k-34,5.511363636,34.0141,-119.3590167
2005,a-k-35,23.14924242,33.48003333,-119.0621167
2005,a-k-36,5.988068182,33.47306667,-119.02685
2005,a-k-37,7.501704545,33.46293333,-119.0312667
2005,a-l-01,0.2625,34.400275,-119.7445917
2005,a-l-02,1.1675,34.47181667,-120.1426167
2005,a-l-03,2.050833333,34.46782143,-120.1192428
2005,a-l-04,2.243333333,34.45849992,-120.3334874
2005,a-l-05,13.018125,34.39167778,-119.54175
2005,a-l-06,1.5775,34.41371667,-119.8221
2005,a-l-07,1.625,34.40469558,-119.8644769
2005,a-l-08,20.4475,34.39410555,-119.7296222
2005,a-l-09,6.490625,34.42210741,-119.9517074
2005,a-l-10,2.84375,34.0588,-119.7575
2005,a-l-11,28.7625,34.0445,-119.7155
2005,a-p-04,7.051388889,34.017667,-119.363683
2005,a-p-04,18.396,34.017667,-119.363683
2005,a-p-04,11.63846154,34.017667,-119.363683
2005,a-p-06,15.51481481,34.009883,-119.388333
2005,a-p-06,15.60128205,34.009883,-119.388333
2005,a-p-06,45.32407407,34.009883,-119.388333
2005,a-p-07,16.87692308,34.016983,-119.432917
2005,a-p-07,18.33630952,34.016983,-119.432917
2005,a-p-07,28.87719298,34.016983,-119.432917
2005,a-p-14,0.904166667,34.4412874,-120.4167926
2005,a-p-14,1.706818182,34.4412874,-120.4167926
2005,a-p-19,1.538235294,34.48696,-120.5005234
2005,a-p-19,1.183333333,34.48696,-120.5005234
2005,a-p-24,1.825925926,34.7295008,-120.6317048
2005,a-p-24,1.662280702,34.7295008,-120.6317048
2005,a-p-33,13.14074074,34.044933,-119.6014
2005,a-p-33,22.87105263,34.044933,-119.6014
2005,a-p-34,4.070512821,34.051483,-119.909667
2005,a-p-34,3.306666667,34.051483,-119.909667
2005,a-p-35,3.98115942,33.946467,-119.823183
2005,a-p-35,3.580208333,33.946467,-119.823183
2005,a-p-36,10.17463768,34.056583,-119.821167
2005,a-p-36,6.151851852,34.056583,-119.821167
2005,a-p-36,20.05617284,34.056583,-119.821167
2005,a-p-38,8.086309524,34.072867,-119.870983
2005,a-p-38,30.99197531,34.072867,-119.870983
2005,a-p-38,16.11969697,34.072867,-119.870983
2005,a-p-39,33.18888889,34.03065,-119.69665
2005,a-p-39,20.30864198,34.03065,-119.69665
2005,a-p-39,26.3625,34.03065,-119.69665
2005,a-p-42,26.29393939,34.048467,-119.546367
2005,a-p-42,16.36034483,34.048467,-119.546367
2005,a-p-44,7.9,33.983617,-119.6384
2005,a-p-44,3.751041667,33.983617,-119.6384
2005,a-p-44,17.21481481,33.983617,-119.6384
2005,a-p-45,4.3,33.988533,-119.546983
2005,a-p-45,4.268518519,33.988533,-119.546983
2005,a-p-47,0.694444444,34.015867,-120.3305
2005,a-p-47,4.130555556,34.015867,-120.3305
2005,a-p-48,1.576388889,34.051717,-120.346183
2005,a-p-48,42.08697917,34.051717,-120.346183
2005,a-p-50,19.3991453,34.052783,-120.337383
2005,a-p-50,15.21818182,34.052783,-120.337383
2005,a-p-52,5.247126437,34.025467,-120.4067
2005,a-p-52,9.609027778,34.025467,-120.4067
2005,a-p-53,3.997222222,34.037383,-120.038
2005,a-p-53,6.025,34.037383,-120.038
2005,a-p-56,1.483333333,33.900167,-120.136367
2005,a-p-56,3.158333333,33.900167,-120.136367
2005,a-p-59,1.511111111,33.90295,-120.099167
2005,a-p-59,0.146666667,33.90295,-120.099167
2005,a-p-63,7.422222222,34.0325,-120.1072
2005,a-p-63,1.816666667,34.0325,-120.1072
2006,a-k-01,1.617045455,34.02236667,-120.3874667
2006,a-k-02,6.202840909,34.06438333,-120.3566
2006,a-k-03,1.141098485,33.90146667,-120.1029667
2006,a-k-04,1.288068182,33.89753333,-120.10075
2006,a-k-05,2.836742424,34.03261667,-120.107
2006,a-k-06,1.385037879,33.94966667,-119.8275833
2006,a-k-07,0.829734848,34.05635,-119.75515
2006,a-k-08,4.938636364,34.0345,-119.7033333
2006,a-k-09,12.17367424,34.04798333,-119.5514
2006,a-k-10,3.551515152,33.98983333,-119.5630667
2006,a-k-11,5.211174242,34.00775,-119.4343833
2006,a-k-12,3.336742424,34.01586667,-119.3717333
2006,a-k-13,1.973106061,34.01666667,-119.3616667
2006,a-k-14,4.123295455,33.46611667,-119.0277833
2006,a-k-15,26.02632576,33.48753333,-119.0275833
2006,a-k-16,13.40795455,33.46441667,-119.0391667
2006,a-k-21,1.925189394,34.0237,-120.3951667
2006,a-k-22,1.031818182,33.92303333,-120.1873667
2006,a-k-23,2.807954545,33.90855,-120.1555
2006,a-k-24,0.591666667,33.90036667,-120.1356333
2006,a-k-25,0.544886364,33.89233333,-120.1195
2006,a-k-26,6.534659091,34.04493333,-119.6014
2006,a-k-27,10.38068182,34.05223333,-119.5825333
2006,a-k-28,10.72840909,34.05428333,-119.56685
2006,a-k-29,4.643560606,34.04415,-119.54245
2006,a-k-30,20.30359848,34.03836667,-119.5253
2006,a-k-31,2.738825758,34.01641667,-119.4320167
2006,a-k-32,25.67386364,34.0045,-119.3857833
2006,a-k-33,2.654734848,34.0126,-119.3891833
2006,a-k-34,19.22272727,34.0141,-119.3590167
2006,a-k-35,24.86723485,33.48003333,-119.0621167
2006,a-k-36,5.380492424,33.47306667,-119.02685
2006,a-k-37,8.29375,33.46293333,-119.0312667
2006,a-l-01,0.0525,34.400275,-119.7445917
2006,a-l-02,0.2175,34.47181667,-120.1426167
2006,a-l-03,1.663333333,34.46782143,-120.1192428
2006,a-l-04,1.83,34.45849992,-120.3334874
2006,a-l-05,12.19,34.39167778,-119.54175
2006,a-l-06,0.4575,34.41371667,-119.8221
2006,a-l-07,1.8725,34.40469558,-119.8644769
2006,a-l-08,12.175,34.39410555,-119.7296222
2006,a-l-09,8.77962963,34.42210741,-119.9517074
2006,a-l-10,3.205,34.0588,-119.7575
2006,a-l-11,29.24,34.0445,-119.7155
2006,a-p-04,6.694,34.017667,-119.363683
2006,a-p-04,4.710493827,34.017667,-119.363683
2006,a-p-04,8.110493827,34.017667,-119.363683
2006,a-p-06,15.85192308,34.009883,-119.388333
2006,a-p-06,12.67160494,34.009883,-119.388333
2006,a-p-06,35.43461538,34.009883,-119.388333
2006,a-p-07,21.70705128,34.016983,-119.432917
2006,a-p-07,23.4452381,34.016983,-119.432917
2006,a-p-07,11.65909091,34.016983,-119.432917
2006,a-p-14,1.151666667,34.4412874,-120.4167926
2006,a-p-14,0.511111111,34.4412874,-120.4167926
2006,a-p-19,0.777777778,34.48696,-120.5005234
2006,a-p-19,0.466666667,34.48696,-120.5005234
2006,a-p-24,2.1,34.7295008,-120.6317048
2006,a-p-24,1.775555556,34.7295008,-120.6317048
2006,a-p-33,21.93416667,34.044933,-119.6014
2006,a-p-33,21.69960317,34.044933,-119.6014
2006,a-p-34,6.026344086,34.051483,-119.909667
2006,a-p-34,4.932380952,34.051483,-119.909667
2006,a-p-35,5.039784946,33.946467,-119.823183
2006,a-p-35,5.51025641,33.946467,-119.823183
2006,a-p-36,5.180701754,34.056583,-119.821167
2006,a-p-36,4.523913043,34.056583,-119.821167
2006,a-p-36,15.72051282,34.056583,-119.821167
2006,a-p-38,25.01607143,34.072867,-119.870983
2006,a-p-38,21.3375,34.072867,-119.870983
2006,a-p-38,15.0172619,34.072867,-119.870983
2006,a-p-39,17.23154762,34.03065,-119.69665
2006,a-p-39,13.774,34.03065,-119.69665
2006,a-p-39,21.53571429,34.03065,-119.69665
2006,a-p-42,25.39017094,34.048467,-119.546367
2006,a-p-42,14.53717949,34.048467,-119.546367
2006,a-p-44,5.2,33.983617,-119.6384
2006,a-p-44,9.395614035,33.983617,-119.6384
2006,a-p-44,19.68333333,33.983617,-119.6384
2006,a-p-45,3.332291667,33.988533,-119.546983
2006,a-p-45,4.084285714,33.988533,-119.546983
2006,a-p-47,2.678472222,34.015867,-120.3305
2006,a-p-47,3.607291667,34.015867,-120.3305
2006,a-p-48,3.881666667,34.051717,-120.346183
2006,a-p-48,11.50505051,34.051717,-120.346183
2006,a-p-50,17.78931624,34.052783,-120.337383
2006,a-p-50,7.556190476,34.052783,-120.337383
2006,a-p-52,2.704166667,34.025467,-120.4067
2006,a-p-52,2.528735632,34.025467,-120.4067
2007,a-k-01,1.239583333,34.02236667,-120.3874667
2007,a-k-02,5.316666667,34.06438333,-120.3566
2007,a-k-03,0.798106061,33.90146667,-120.1029667
2007,a-k-04,1.364962121,33.89753333,-120.10075
2007,a-k-05,2.0875,34.03261667,-120.107
2007,a-k-06,2.078787879,33.94966667,-119.8275833
2007,a-k-07,1.124621212,34.05635,-119.75515
2007,a-k-08,4.206818182,34.0345,-119.7033333
2007,a-k-09,12.0782197,34.04798333,-119.5514
2007,a-k-10,1.315530303,33.98983333,-119.5630667
2007,a-k-11,5.424242424,34.00775,-119.4343833
2007,a-k-12,2.317234848,34.01586667,-119.3717333
2007,a-k-13,1.87405303,34.01666667,-119.3616667
2007,a-k-14,4.333901515,33.46611667,-119.0277833
2007,a-k-15,26.74962121,33.48753333,-119.0275833
2007,a-k-16,14.35965909,33.46441667,-119.0391667
2007,a-k-21,2.430492424,34.0237,-120.3951667
2007,a-k-22,1.924810606,33.92303333,-120.1873667
2007,a-k-23,3.616856061,33.90855,-120.1555
2007,a-k-24,1.135227273,33.90036667,-120.1356333
2007,a-k-25,1.238068182,33.89233333,-120.1195
2007,a-k-26,7.226325758,34.04493333,-119.6014
2007,a-k-27,9.641287879,34.05223333,-119.5825333
2007,a-k-28,9.02405303,34.05428333,-119.56685
2007,a-k-29,5.217992424,34.04415,-119.54245
2007,a-k-30,16.35511364,34.03836667,-119.5253
2007,a-k-31,4.137689394,34.01641667,-119.4320167
2007,a-k-32,18.02973485,34.0045,-119.3857833
2007,a-k-33,1.640151515,34.0126,-119.3891833
2007,a-k-34,12.69810606,34.0141,-119.3590167
2007,a-k-35,25.33181818,33.48003333,-119.0621167
2007,a-k-36,5.652083333,33.47306667,-119.02685
2007,a-k-37,7.595265152,33.46293333,-119.0312667
2007,a-l-01,0.135,34.400275,-119.7445917
2007,a-l-02,0.835,34.47181667,-120.1426167
2007,a-l-03,5.72,34.46782143,-120.1192428
2007,a-l-04,2.495,34.45849992,-120.3334874
2007,a-l-05,10.544375,34.39167778,-119.54175
2007,a-l-06,1.58,34.41371667,-119.8221
2007,a-l-07,6.23,34.40469558,-119.8644769
2007,a-l-08,12.85,34.39410555,-119.7296222
2007,a-l-09,13.22875,34.42210741,-119.9517074
2007,a-l-10,11.5275,34.0588,-119.7575
2007,a-l-11,91.46,34.0445,-119.7155
2007,a-p-01,19.18333333,34.002883,-119.4252
2007,a-p-01,6.158333333,34.002883,-119.4252
2007,a-p-01,27.13333333,34.002883,-119.4252
2007,a-p-03,32.92733333,34.001583,-119.398067
2007,a-p-03,50.48392857,34.001583,-119.398067
2007,a-p-03,13.61153846,34.001583,-119.398067
2007,a-p-04,7.404761905,34.017667,-119.363683
2007,a-p-04,10.92435897,34.017667,-119.363683
2007,a-p-04,11.8474359,34.017667,-119.363683
2007,a-p-05,24.025,34.012783,-119.363133
2007,a-p-05,20.10833333,34.012783,-119.363133
2007,a-p-05,35.40416667,34.012783,-119.363133
2007,a-p-06,9.669298246,34.009883,-119.388333
2007,a-p-06,5.85952381,34.009883,-119.388333
2007,a-p-06,34.4077381,34.009883,-119.388333
2007,a-p-07,16.77435897,34.016983,-119.432917
2007,a-p-07,32.13066667,34.016983,-119.432917
2007,a-p-07,22.38174603,34.016983,-119.432917
2007,a-p-14,13.61801802,34.4412874,-120.4167926
2007,a-p-14,2.953125,34.4412874,-120.4167926
2007,a-p-19,3.728888889,34.48696,-120.5005234
2007,a-p-19,1.662962963,34.48696,-120.5005234
2007,a-p-22,8.197916667,34.42185,-119.9515
2007,a-p-22,18.12738095,34.42185,-119.9515
2007,a-p-22,17.6882716,34.42185,-119.9515
2007,a-p-32,20.47804878,34.054283,-119.566867
2007,a-p-32,17.27268519,34.054283,-119.566867
2007,a-p-33,8.31025641,34.044933,-119.6014
2007,a-p-33,11.80138889,34.044933,-119.6014
2007,a-p-34,8.640804598,34.051483,-119.909667
2007,a-p-34,3.751960784,34.051483,-119.909667
2007,a-p-35,7.161428571,33.946467,-119.823183
2007,a-p-35,4.996078431,33.946467,-119.823183
2007,a-p-36,7.175,34.056583,-119.821167
2007,a-p-36,3.226923077,34.056583,-119.821167
2007,a-p-36,5.738888889,34.056583,-119.821167
2007,a-p-37,29.09065041,34.0434,-119.535733
2007,a-p-37,15.91230159,34.0434,-119.535733
2007,a-p-38,19.09871795,34.072867,-119.870983
2007,a-p-38,15.84642857,34.072867,-119.870983
2007,a-p-38,6.982608696,34.072867,-119.870983
2007,a-p-39,5.355128205,34.03065,-119.69665
2007,a-p-39,4.846875,34.03065,-119.69665
2007,a-p-39,9.175308642,34.03065,-119.69665
2007,a-p-40,23.19563492,34.050983,-119.575883
2007,a-p-40,46.15396825,34.050983,-119.575883
2007,a-p-41,27.78170732,34.038367,-119.5253
2007,a-p-41,18.01041667,34.038367,-119.5253
2007,a-p-42,38.6025641,34.048467,-119.546367
2007,a-p-42,13.60833333,34.048467,-119.546367
2007,a-p-43,9.411904762,34.047983,-119.5514
2007,a-p-44,27.4525,33.983617,-119.6384
2007,a-p-44,7.545061728,33.983617,-119.6384
2007,a-p-44,45.57380952,33.983617,-119.6384
2007,a-p-45,5.921428571,33.988533,-119.546983
2007,a-p-45,2.445833333,33.988533,-119.546983
2007,a-p-47,1.580434783,34.015867,-120.3305
2007,a-p-47,4.133333333,34.015867,-120.3305
2007,a-p-48,9.855769231,34.051717,-120.346183
2007,a-p-48,14.97252252,34.051717,-120.346183
2007,a-p-50,7.167886179,34.052783,-120.337383
2007,a-p-50,3.411111111,34.052783,-120.337383
2007,a-p-52,2.586666667,34.025467,-120.4067
2007,a-p-52,1.726282051,34.025467,-120.4067
2007,a-p-56,8.380952381,33.900167,-120.136367
2007,a-p-56,22.68333333,33.900167,-120.136367
2007,a-p-57,8.496491228,33.931667,-120.197417
2007,a-p-57,20.42011494,33.931667,-120.197417
2007,a-p-59,2.754444444,33.90295,-120.099167
2007,a-p-59,2.300617284,33.90295,-120.099167
2007,a-p-60,3.212857143,33.897433,-120.100383
2007,a-p-60,2.043859649,33.897433,-120.100383
2007,a-p-64,20.30333333,33.891567,-120.1192
2007,a-p-64,27.10619048,33.891567,-120.1192
2007,a-p-65,6.374404762,33.90725,-120.153
2007,a-p-65,7.250952381,33.90725,-120.153
2008,a-k-01,0.832007576,34.02236667,-120.3874667
2008,a-k-02,5.580681818,34.06438333,-120.3566
2008,a-k-03,0.499431818,33.90146667,-120.1029667
2008,a-k-04,2.41155303,33.89753333,-120.10075
2008,a-k-05,6.316287879,34.03261667,-120.107
2008,a-k-06,2.374431818,33.94966667,-119.8275833
2008,a-k-07,1.162310606,34.05635,-119.75515
2008,a-k-08,6.806628788,34.0345,-119.7033333
2008,a-k-09,9.2125,34.04798333,-119.5514
2008,a-k-10,4.057575758,33.98983333,-119.5630667
2008,a-k-11,4.764204545,34.00775,-119.4343833
2008,a-k-12,2.294318182,34.01586667,-119.3717333
2008,a-k-13,1.364962121,34.01666667,-119.3616667
2008,a-k-14,9.017992424,33.46611667,-119.0277833
2008,a-k-15,40.8,33.48753333,-119.0275833
2008,a-k-16,28.0657197,33.46441667,-119.0391667
2008,a-k-21,2.904166667,34.0237,-120.3951667
2008,a-k-22,2.248674242,33.92303333,-120.1873667
2008,a-k-23,4.709280303,33.90855,-120.1555
2008,a-k-24,1.185037879,33.90036667,-120.1356333
2008,a-k-25,1.045075758,33.89233333,-120.1195
2008,a-k-26,7.886742424,34.04493333,-119.6014
2008,a-k-27,6.652462121,34.05223333,-119.5825333
2008,a-k-28,9.668939394,34.05428333,-119.56685
2008,a-k-29,5.214393939,34.04415,-119.54245
2008,a-k-30,19.98617424,34.03836667,-119.5253
2008,a-k-31,13.63522727,34.01641667,-119.4320167
2008,a-k-32,21.54943182,34.0045,-119.3857833
2008,a-k-33,2.693181818,34.0126,-119.3891833
2008,a-k-34,12.45719697,34.0141,-119.3590167
2008,a-k-35,26.99791667,33.48003333,-119.0621167
2008,a-k-36,6.373863636,33.47306667,-119.02685
2008,a-k-37,7.250378788,33.46293333,-119.0312667
2008,a-l-01,0.1825,34.400275,-119.7445917
2008,a-l-02,5.22,34.47181667,-120.1426167
2008,a-l-03,7.529166667,34.46782143,-120.1192428
2008,a-l-04,2.716666667,34.45849992,-120.3334874
2008,a-l-05,10.3425,34.39167778,-119.54175
2008,a-l-06,2.0925,34.41371667,-119.8221
2008,a-l-07,10.3825,34.40469558,-119.8644769
2008,a-l-08,9.6075,34.39410555,-119.7296222
2008,a-l-09,23.574375,34.42210741,-119.9517074
2008,a-l-10,10.47,34.0588,-119.7575
2008,a-l-11,16.035,34.0445,-119.7155
2008,a-p-03,13.01666667,34.001583,-119.398067
2008,a-p-03,55.18333333,34.001583,-119.398067
2008,a-p-03,16.6625,34.001583,-119.398067
2008,a-p-04,4.408333333,34.017667,-119.363683
2008,a-p-04,4.325,34.017667,-119.363683
2008,a-p-04,5.066666667,34.017667,-119.363683
2008,a-p-05,17.58571429,34.012783,-119.363133
2008,a-p-05,15.78913043,34.012783,-119.363133
2008,a-p-05,12.45185185,34.012783,-119.363133
2008,a-p-06,41.51730769,34.009883,-119.388333
2008,a-p-06,24.86376812,34.009883,-119.388333
2008,a-p-06,65.47261905,34.009883,-119.388333
2008,a-p-07,9.070833333,34.016983,-119.432917
2008,a-p-07,23.69166667,34.016983,-119.432917
2008,a-p-07,6.925,34.016983,-119.432917
2008,a-p-14,0.280555556,34.4412874,-120.4167926
2008,a-p-14,0.161111111,34.4412874,-120.4167926
2008,a-p-19,0.33,34.48696,-120.5005234
2008,a-p-19,0.888888889,34.48696,-120.5005234
2008,a-p-22,13.19821429,34.42185,-119.9515
2008,a-p-22,9.048809524,34.42185,-119.9515
2008,a-p-22,20.16666667,34.42185,-119.9515
2008,a-p-33,18.73611111,34.044933,-119.6014
2008,a-p-33,28.22777778,34.044933,-119.6014
2008,a-p-34,5.036206897,34.051483,-119.909667
2008,a-p-34,6.463636364,34.051483,-119.909667
2008,a-p-35,13.56666667,33.946467,-119.823183
2008,a-p-35,5.440952381,33.946467,-119.823183
2008,a-p-36,9.803125,34.056583,-119.821167
2008,a-p-36,11.93833333,34.056583,-119.821167
2008,a-p-36,13.25933333,34.056583,-119.821167
2008,a-p-38,28.03333333,34.072867,-119.870983
2008,a-p-38,7.8125,34.072867,-119.870983
2008,a-p-38,21.2625,34.072867,-119.870983
2008,a-p-39,15.25104167,34.03065,-119.69665
2008,a-p-39,7.950833333,34.03065,-119.69665
2008,a-p-39,17.14938272,34.03065,-119.69665
2008,a-p-42,17.29166667,34.048467,-119.546367
2008,a-p-42,15.79208333,34.048467,-119.546367
2008,a-p-43,9.636111111,34.047983,-119.5514
2008,a-p-44,15.26416667,33.983617,-119.6384
2008,a-p-44,8.7125,33.983617,-119.6384
2008,a-p-44,43.86428571,33.983617,-119.6384
2008,a-p-45,4.786111111,33.988533,-119.546983
2008,a-p-45,1.108333333,33.988533,-119.546983
2008,a-p-47,2.235087719,34.015867,-120.3305
2008,a-p-47,2.452898551,34.015867,-120.3305
2008,a-p-48,4.016666667,34.051717,-120.346183
2008,a-p-48,8.147222222,34.051717,-120.346183
2008,a-p-50,10.96153846,34.052783,-120.337383
2008,a-p-50,4.741954023,34.052783,-120.337383
2008,a-p-52,3.361111111,34.025467,-120.4067
2008,a-p-52,3.186111111,34.025467,-120.4067
2008,a-p-56,5.266666667,33.900167,-120.136367
2008,a-p-56,4.747222222,33.900167,-120.136367
2008,a-p-57,1.063888889,33.931667,-120.197417
2008,a-p-57,0.941666667,33.931667,-120.197417
2008,a-p-59,1.894444444,33.90295,-120.099167
2008,a-p-59,2,33.90295,-120.099167
2008,a-p-60,3.463888889,33.897433,-120.100383
2008,a-p-60,2.911111111,33.897433,-120.100383
2008,a-p-64,1.332142857,33.891567,-120.1192
2008,a-p-64,2.446969697,33.891567,-120.1192
2009,a-k-01,1.383522727,34.02236667,-120.3874667
2009,a-k-02,4.698863636,34.06438333,-120.3566
2009,a-k-03,0.833901515,33.90146667,-120.1029667
2009,a-k-04,2.381818182,33.89753333,-120.10075
2009,a-k-05,5.093560606,34.03261667,-120.107
2009,a-k-06,1.875757576,33.94966667,-119.8275833
2009,a-k-07,0.870075758,34.05635,-119.75515
2009,a-k-08,0.946590909,34.0345,-119.7033333
2009,a-k-09,13.11268939,34.04798333,-119.5514
2009,a-k-10,5.269507576,33.98983333,-119.5630667
2009,a-k-11,4.697916667,34.00775,-119.4343833
2009,a-k-12,1.605113636,34.01586667,-119.3717333
2009,a-k-13,1.649621212,34.01666667,-119.3616667
2009,a-k-14,7.845833333,33.46611667,-119.0277833
2009,a-k-15,40.49886364,33.48753333,-119.0275833
2009,a-k-16,39.81382576,33.46441667,-119.0391667
2009,a-k-21,2.206818182,34.0237,-120.3951667
2009,a-k-22,4.364962121,33.92303333,-120.1873667
2009,a-k-23,6.222727273,33.90855,-120.1555
2009,a-k-24,1.967234848,33.90036667,-120.1356333
2009,a-k-25,1.941856061,33.89233333,-120.1195
2009,a-k-26,9.631060606,34.04493333,-119.6014
2009,a-k-27,7.60094697,34.05223333,-119.5825333
2009,a-k-28,6.033143939,34.05428333,-119.56685
2009,a-k-29,4.776515152,34.04415,-119.54245
2009,a-k-30,24.07556818,34.03836667,-119.5253
2009,a-k-31,7.501704545,34.01641667,-119.4320167
2009,a-k-32,31.50662879,34.0045,-119.3857833
2009,a-k-33,10.16931818,34.0126,-119.3891833
2009,a-k-34,15.8405303,34.0141,-119.3590167
2009,a-k-35,17.85075758,33.48003333,-119.0621167
2009,a-k-36,7.747727273,33.47306667,-119.02685
2009,a-k-37,3.954924242,33.46293333,-119.0312667
2009,a-l-01,0.27,34.400275,-119.7445917
2009,a-l-02,6.96,34.47181667,-120.1426167
2009,a-l-03,11.7175,34.46782143,-120.1192428
2009,a-l-04,4.856666667,34.45849992,-120.3334874
2009,a-l-05,22.029375,34.39167778,-119.54175
2009,a-l-06,1.545,34.41371667,-119.8221
2009,a-l-07,26.645,34.40469558,-119.8644769
2009,a-l-08,13.3175,34.39410555,-119.7296222
2009,a-l-09,18.784375,34.42210741,-119.9517074
2009,a-l-10,6.2425,34.0588,-119.7575
2009,a-l-11,24.5575,34.0445,-119.7155
2009,a-p-01,16.4077381,34.002883,-119.4252
2009,a-p-01,9.745138889,34.002883,-119.4252
2009,a-p-01,998.4111111,34.002883,-119.4252
2009,a-p-03,23.55384615,34.001583,-119.398067
2009,a-p-03,64.18035714,34.001583,-119.398067
2009,a-p-03,18.71987179,34.001583,-119.398067
2009,a-p-04,13.75064103,34.017667,-119.363683
2009,a-p-04,10.99637681,34.017667,-119.363683
2009,a-p-04,7.214102564,34.017667,-119.363683
2009,a-p-05,21.88518519,34.012783,-119.363133
2009,a-p-05,14.29236111,34.012783,-119.363133
